,證券代號,100張以下人數,100張以下比例,101-200張人數,101-200張比例,201-400張人數,201-400張比例,401-800張人數,401-800張比例,801-1000張人數,801-1000張比例,1000張以上人數,1000張以上比例
1856,5442,4860,55.59,48,10.87,33,13.92,7,5.95,0,0.0,5,13.61
1857,5443,36558,52.739999999999995,42,3.45,35,5.57,10,3.26,1,0.57,6,34.34
1858,5450,11838,14.280000000000001,29,3.29,9,2.0,6,2.9699999999999998,0,0.0,6,77.39
1859,5452,23474,39.58,56,5.1,29,5.61,8,2.7,0,0.0,11,46.94
1860,5455,4296,4.8100000000000005,3,0.72,2,0.91,2,1.86,0,0.0,5,91.65
1861,5457,14020,27.14,39,3.4,21,3.65,13,4.17,2,1.03,16,60.54
1862,5460,7460,36.279999999999994,36,8.61,17,8.47,18,17.380000000000003,3,4.55,7,24.66
1863,5464,7294,30.310000000000006,26,5.11,12,4.63,5,4.59,5,6.58,8,48.71
1864,5465,3629,13.49,36,3.36,22,4.69,12,4.66,4,2.53,10,71.2
1865,5467,1858,9.23,12,1.89,9,2.8,6,4.17,1,1.0,5,80.81
1866,5468,4626,33.36,11,5.14,6,5.87,4,8.02,1,3.3,1,44.21
1867,5469,33044,24.95,125,3.25,54,2.77,40,4.25,3,0.5,44,64.22
1868,5471,40226,54.87,67,5.62,41,6.88,22,7.4399999999999995,1,0.51,18,24.62
1869,5473,2571,99.96000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1870,5474,4858,32.9,4,1.52,5,3.26,2,2.73,2,4.41,6,55.11
1871,5475,24008,73.35,63,6.92,25,5.18,6,2.74,0,0.0,4,11.75
1872,5478,24289,23.04,28,3.03,21,4.51,18,7.2,8,5.7,19,56.46
1873,5481,22392,33.6,27,5.17,15,5.76,8,6.13,2,2.57,12,46.7
1874,5483,77112,24.29,140,3.47,89,4.18,74,6.9399999999999995,18,2.81,84,58.23
1875,5484,7301,32.919999999999995,28,7.05,22,11.86,8,9.1,0,0.0,9,38.99
1876,5487,7392,25.260000000000005,10,6.58,6,8.22,4,10.059999999999999,4,14.45,4,35.36
1877,5488,22208,45.599999999999994,48,7.24,23,6.51,11,6.92,1,0.91,13,32.75
1878,5489,2914,12.95,21,2.82,8,2.09,4,1.84,2,1.59,9,78.64
1879,5490,34008,51.56999999999999,42,6.16,29,8.62,8,4.02,2,1.82,10,27.74
1880,5492,1420,1.3700000000000003,0,0.0,0,0.0,0,0.0,0,0.0,1,98.6
1881,5493,2244,21.61,18,6.16,13,9.03,13,16.36,4,9.01,8,37.76
1882,5497,4858,50.580000000000005,48,10.32,38,15.78,9,9.22,1,1.25,3,12.78
1883,5498,14757,39.77,96,6.93,46,6.6,13,3.85,2,0.96,17,41.82
1884,5501,6206,49.510000000000005,15,10.39,10,11.93,0,0.0,1,3.8,3,24.3
1885,5505,5897,21.79,65,6.89,32,6.15,25,9.74,8,5.31,16,50.04
1886,5506,7473,20.0,62,5.8,42,7.39,20,7.1899999999999995,2,1.13,12,58.42
1887,5508,6210,14.16,61,4.12,15,1.85,9,2.39,0,0.0,15,77.42
1888,5511,4324,16.25,36,4.3,24,5.84,17,8.9,4,3.15,21,61.49
1889,5512,42972,26.800000000000004,292,5.41,142,5.34,63,4.64,10,1.22,64,56.53
1890,5514,11934,5.09,20,1.43,16,2.21,8,2.2199999999999998,3,1.22,32,87.75
1891,5515,16903,28.28,103,5.56,50,5.46,33,7.03,6,2.06,29,51.55
1892,5516,1236,11.91,16,5.48,9,5.84,7,10.02,2,4.43,8,62.25
1893,5519,15724,30.96,80,5.23,45,5.86,27,6.8100000000000005,4,1.59,25,49.46
1894,5520,596,5.78,12,2.94,14,6.27,7,6.6,2,3.17,14,75.15
1895,5521,42533,33.24,257,7.08,122,6.62,51,5.949999999999999,5,0.96,40,46.07
1896,5522,14960,8.379999999999999,74,1.35,46,1.66,29,2.1100000000000003,3,0.36,42,86.08
1897,5523,3530,10.37,36,3.55,20,3.52,10,3.32,0,0.0,24,79.19
1898,5524,3918,47.5,47,11.95,25,10.93,13,12.18,4,5.86,4,11.5
1899,5525,4667,9.030000000000001,39,2.0,18,2.0,18,3.9,6,2.02,44,80.96
1900,5529,15598,21.810000000000002,57,6.66,22,5.48,9,3.7700000000000005,3,2.13,5,60.08
1901,5530,16507,15.99,69,2.28,19,1.27,17,2.13,3,0.65,26,77.61
1902,5531,17699,10.91,132,1.88,67,1.83,30,1.63,6,0.55,49,83.11
1903,5532,798,30.029999999999998,19,14.55,14,20.56,6,19.0,1,4.51,2,11.27
1904,5533,4345,7.52,68,3.38,45,4.68,20,3.86,9,2.75,41,77.75
1905,5534,19129,21.59,60,3.0,38,3.82,20,3.9,13,4.0,31,63.62
1906,5536,8020,43.449999999999996,23,6.0,23,12.19,17,16.65,3,4.77,6,16.87
1907,5538,1415,4.55,24,1.61,10,1.28,2,0.51,1,0.49,16,91.49
1908,5541,63,2.3899999999999997,7,3.02,8,6.78,7,10.530000000000001,1,2.48,5,74.75
1909,5543,908,15.54,27,10.27,10,8.28,13,20.42,3,7.16,9,38.25
1910,5546,1207,8.66,19,3.45,12,4.13,16,12.129999999999999,0,0.0,7,71.57
1911,5547,149,6.99,3,1.95,4,4.91,3,7.85,0,0.0,6,78.24
1912,5601,988,10.780000000000001,13,2.7,19,9.1,29,25.57,5,6.79,12,44.98
1913,5603,9980,33.440000000000005,20,3.21,20,6.74,4,2.35,2,2.32,13,51.87
1914,5604,12726,19.519999999999996,60,7.5,31,7.83,8,4.2299999999999995,5,4.26,22,56.58
1915,5607,8144,15.82,48,2.86,43,5.36,19,4.8,7,2.6,18,68.51
1916,5608,68456,59.32000000000001,65,2.6,36,3.02,20,3.5199999999999996,7,1.87,18,29.59
1917,5609,33303,43.40999999999999,43,4.55,30,6.45,16,6.4799999999999995,0,0.0,27,39.04
1918,5701,42151,38.93000000000001,162,7.57,62,6.01,28,5.22,2,0.6,22,41.59
1919,5702,1973,91.39999999999999,3,8.54,0,0.0,0,0.0,0,0.0,0,0.0
1920,5703,1148,2.2600000000000002,5,1.01,9,3.21,2,1.3,2,2.59,22,89.55
1921,5704,2387,12.040000000000001,5,1.94,1,0.72,3,4.45,1,2.24,16,78.53
1922,5706,12395,47.53,32,6.62,14,5.62,8,6.83,0,0.0,5,33.34
1923,5810,49458,21.300000000000004,248,3.68,100,2.93,56,3.36,9,0.85,41,67.81
1924,5820,72503,4.55,164,0.55,57,0.39,20,0.27,5,0.11,23,94.05
1925,5848,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
1926,5859,2740,1.81,47,0.54,26,0.54,13,0.54,0,0.0,23,96.5
1927,5863,15448,13.32,87,3.88,33,2.92,26,4.9,4,1.17,23,73.75
1928,5864,5612,15.690000000000001,114,6.13,42,4.52,28,6.2,7,2.47,33,64.92
1929,5867,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
1930,5871,37551,8.120000000000001,296,2.9,203,3.94,149,5.88,34,2.1,207,76.98
1931,5871A,13163,19.45,42,4.14,24,4.29,13,4.88,7,4.43,21,62.71
1932,5876,39158,4.95,975,3.06,738,4.66,421,5.2,70,1.42,374,80.65
1933,5878,1617,18.34,4,2.24,5,5.63,4,8.82,1,3.78,6,61.12
1934,5880,354939,16.78,4564,4.5,2044,4.11,768,3.01,107,0.7,692,70.83
1935,5901,5011,12.889999999999997,2,1.1,6,7.59,0,0.0,0,0.0,1,78.36
1936,5902,2715,10.81,23,3.43,14,4.07,8,4.33,0,0.0,7,77.29
1937,5903,9289,3.54,10,0.67,9,1.04,7,1.6400000000000001,0,0.0,20,93.04
1938,5904,16138,11.27,30,4.4,21,6.19,18,10.55,1,0.86,23,66.68
1939,5905,29787,41.77,78,6.02,43,6.3,15,4.32,1,0.47,13,41.05
1940,5906,1156,14.56,12,5.42,4,2.98,2,3.5,0,0.0,4,73.46
1941,5907,6219,19.9,49,3.47,24,3.55,12,3.36,1,0.46,12,69.19
1942,6005,97100,20.700000000000003,578,3.74,273,3.54,142,3.5500000000000003,30,1.26,154,67.12
1943,6015,47019,47.14000000000001,168,7.11,63,5.56,31,5.550000000000001,5,1.42,22,33.14
1944,6016,51228,37.120000000000005,264,6.22,125,5.71,76,7.12,11,1.68,51,42.07
1945,6020,1914,2.73,13,0.69,3,0.3,0,0.0,2,0.71,10,95.51
1946,6021,3986,5.35,25,1.07,21,1.99,4,0.87,2,0.6,27,90.06
1947,6023,15996,12.6,30,1.34,10,0.9,10,1.9899999999999998,0,0.0,13,83.11
1948,6024,15732,28.049999999999997,63,3.96,16,2.23,8,2.0999999999999996,1,0.42,6,63.16
1949,6026,12056,29.849999999999994,181,8.26,78,7.32,46,8.93,11,3.33,35,42.23
1950,6027,616,1.81,10,0.97,6,1.21,3,1.42,0,0.0,6,94.51
1951,6028,430,10.77,8,5.41,6,9.16,7,17.07,0,0.0,5,57.55
1952,6030,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
1953,6101,2422,6.990000000000001,14,1.77,22,5.03,7,3.62,3,2.32,20,80.2
1954,6103,4057,5.23,6,0.99,1,0.34,1,0.62,0,0.0,1,92.73
1955,6104,26616,37.080000000000005,41,6.31,31,10.09,20,12.42,5,5.01,15,29.01
1956,6107,5302,44.29,55,8.54,23,7.26,7,4.13,2,2.13,8,33.56
1957,6108,32117,46.49999999999999,67,5.77,29,5.13,18,6.45,0,0.0,19,36.08
1958,6109,2828,28.78,34,8.53,17,8.42,11,10.66,4,5.99,10,37.54
1959,6110,2686,52.24000000000001,26,13.25,17,16.65,5,10.860000000000001,0,0.0,2,6.95
1960,6111,11435,29.799999999999997,19,3.98,10,4.1,4,4.2,2,2.74,9,55.12
1961,6112,29045,33.660000000000004,60,4.25,22,3.28,7,2.29,3,1.46,6,55.0
1962,6113,5578,39.36,16,4.8,5,2.51,2,2.5,0,0.0,5,50.79
1963,6114,2762,21.65,5,1.61,9,5.55,4,6.1499999999999995,2,4.09,2,60.89
1964,6115,14298,31.919999999999998,49,3.59,17,2.46,10,3.09,3,1.5,20,57.36
1965,6116,282781,43.52000000000001,795,3.69,305,2.85,114,2.04,18,0.53,119,47.29
1966,6117,3607,11.540000000000001,12,1.83,9,2.96,8,4.3,6,6.08,13,73.23
1967,6118,10372,32.45,12,2.1,8,2.47,1,0.58,2,1.91,9,60.44
1968,6120,46453,31.459999999999997,185,3.99,80,3.23,39,3.11,5,0.7,35,57.44
1969,6121,18136,22.0,54,4.27,47,7.3,35,11.190000000000001,5,2.37,34,52.82
1970,6122,15689,35.28,41,7.83,27,11.25,17,13.06,7,8.76,9,23.74
1971,6123,9711,44.980000000000004,27,6.84,17,8.83,9,8.459999999999999,0,0.0,6,30.81
1972,6124,2879,3.43,6,0.54,3,0.37,6,1.94,2,1.01,20,92.63
1973,6125,42129,43.51,106,5.74,36,4.01,17,3.5700000000000003,4,1.45,21,41.65
1974,6126,28624,42.129999999999995,54,6.2,29,6.45,7,3.63,1,0.68,15,40.84
1975,6127,33659,58.53,52,6.71,22,6.04,9,4.26,3,2.61,10,21.78
1976,6128,6476,26.55,44,4.87,18,4.21,17,7.82,2,1.26,17,55.23
1977,6129,56193,79.57,55,4.19,14,2.17,6,1.7000000000000002,0,0.0,4,12.31
1978,6130,3216,34.160000000000004,28,10.54,13,10.59,1,1.77,1,2.5,7,40.37
1979,6131,5911,39.96,24,9.27,14,11.34,6,9.08,2,5.25,2,25.03
1980,6132,4758,42.15,42,9.79,28,12.71,14,11.64,6,8.3,5,15.32
1981,6133,14479,23.010000000000005,29,3.52,20,4.85,11,5.78,0,0.0,22,62.77
1982,6134,9980,35.199999999999996,37,7.22,7,2.53,1,0.68,0,0.0,6,54.32
1983,6135,7602,46.79,59,10.8,16,5.57,7,4.720000000000001,0,0.0,5,32.03
1984,6136,29021,60.690000000000005,55,6.53,13,3.12,15,7.6,2,1.6,10,20.41
1985,6137,11400,44.09,54,7.63,40,10.72,18,9.71,4,3.44,8,24.34
1986,6138,16132,40.449999999999996,53,10.11,21,8.02,22,16.68,6,6.92,7,17.75
1987,6139,15462,32.45,67,4.35,38,4.63,20,4.970000000000001,9,3.64,25,49.88
1988,6140,3581,26.95,13,4.68,10,7.34,6,8.19,0,0.0,11,52.78
1989,6141,6123,23.85,36,4.5,24,6.02,10,4.9,5,3.97,23,56.7
1990,6142,21254,29.1,135,5.6,54,4.41,28,4.7,3,0.8,17,55.3
1991,6143,27458,50.529999999999994,40,6.73,22,7.38,10,8.22,1,0.96,7,26.11
1992,6144,802,5.880000000000001,3,0.93,0,0.0,1,1.48,0,0.0,3,91.65
1993,6146,14434,11.11,37,5.45,25,7.3,26,16.36,8,7.47,17,52.24
1994,6147,72450,28.34,146,2.83,70,2.66,58,4.62,27,3.32,101,58.17
1995,6148,11154,38.14,21,6.43,9,5.58,5,5.97,0,0.0,9,43.8
1996,6149,3062,47.22,17,6.91,7,6.77,1,1.43,1,2.51,5,35.09
1997,6150,19477,63.400000000000006,18,5.36,14,6.91,4,4.53,0,0.0,6,19.73
1998,6151,15483,43.67,34,8.27,17,8.06,14,14.4,3,4.86,6,20.65
1999,6152,24490,49.99,88,7.34,44,6.95,22,7.06,8,4.33,13,24.25
2000,6153,70142,46.47,212,5.35,83,4.3,40,3.92,10,1.58,35,38.29
2001,6154,10573,31.78,20,3.66,7,2.61,8,6.449999999999999,1,1.0,10,54.44
2002,6155,7510,30.369999999999997,27,4.23,7,2.38,6,3.9,2,1.87,19,57.17
2003,6156,18861,54.18000000000001,32,5.62,14,4.67,9,6.359999999999999,0,0.0,9,29.1
2004,6158,23082,40.62,16,4.24,14,7.31,11,11.09,1,1.56,9,35.09
2005,6160,18552,39.2,30,6.31,15,6.21,6,4.37,2,2.48,8,41.36
2006,6161,15203,38.620000000000005,27,5.15,20,7.58,8,5.84,4,4.65,8,38.09
2007,6162,3808,33.66,50,8.63,21,7.1,13,8.98,1,1.05,13,40.48
2008,6163,22697,46.81,72,8.02,25,5.38,9,3.83,4,2.92,8,32.96
2009,6164,35920,65.81,53,7.06,18,5.2,7,3.48,1,0.87,8,17.51
2010,6165,17859,66.89,39,10.49,17,8.2,6,5.84,0,0.0,3,8.53
2011,6166,5636,10.06,44,2.82,22,2.84,22,6.14,8,3.46,28,74.61
2012,6167,30856,47.08999999999999,65,5.59,32,5.38,14,4.84,1,0.54,17,36.48
2013,6168,32775,45.17,63,4.45,26,3.53,13,3.6799999999999997,1,0.4,13,42.7
2014,6169,14553,65.74999999999999,2,1.59,3,4.02,1,2.13,0,0.0,2,26.44
2015,6170,20671,37.75,20,3.08,7,2.52,8,4.4399999999999995,3,3.06,15,49.09
2016,6171,2697,13.110000000000001,20,3.36,12,3.93,5,3.09,0,0.0,8,76.44
2017,6172,1935,9.899999999999999,1,0.36,4,3.74,0,0.0,3,9.17,12,76.77
2018,6173,29675,45.03,30,2.58,12,2.03,8,2.56,2,1.02,6,46.72
2019,6174,6374,23.959999999999997,19,5.52,10,6.43,4,5.14,1,1.77,9,57.1
2020,6175,14479,31.700000000000003,19,1.88,14,2.49,9,3.9,1,0.61,11,59.33
2021,6176,61163,37.010000000000005,97,2.9,70,4.35,45,5.27,11,2.19,59,48.2
2022,6177,11837,13.56,116,4.09,68,4.63,33,4.68,10,2.35,53,70.61
2023,6179,5704,29.84,38,6.28,22,7.21,16,10.0,3,3.05,18,43.54
2024,6180,42236,43.51999999999999,38,3.0,24,3.86,11,3.58,8,4.08,19,41.89
2025,6181,3987,65.7,48,14.87,16,9.33,6,7.16,0,0.0,1,2.87
2026,6182,109332,50.230000000000004,149,3.81,70,3.78,51,5.33,10,1.67,63,35.1
2027,6183,7756,14.839999999999998,29,2.5,24,4.46,17,6.74,4,2.35,16,69.05
2028,6184,6894,17.53,47,4.07,20,3.46,10,3.6900000000000004,2,1.13,17,70.05
2029,6185,22823,34.51,65,5.87,46,8.84,23,8.42,9,5.41,16,36.86
2030,6186,17457,35.57000000000001,56,5.72,28,5.44,9,3.54,3,2.06,11,47.59
2031,6187,20267,36.67,27,4.45,22,6.86,20,13.809999999999999,2,2.14,13,35.99
2032,6188,38009,40.709999999999994,101,5.08,42,4.19,25,5.18,2,0.67,20,44.1
2033,6189,31400,54.02,88,6.15,44,6.39,26,7.62,6,2.77,22,22.98
2034,6190,34141,50.51,46,4.13,27,4.66,12,4.44,3,1.73,18,34.45
2035,6191,33858,30.360000000000003,164,4.75,82,4.92,56,6.68,9,1.64,24,51.59
2036,6192,6290,22.75,61,7.8,22,6.02,15,8.92,5,4.17,17,50.28
2037,6193,8977,32.269999999999996,47,3.59,23,3.42,12,4.029999999999999,3,1.51,25,55.13
2038,6194,4850,23.83,29,7.43,5,2.33,7,6.34,7,10.57,13,49.43
2039,6195,5737,32.52,10,2.68,11,6.16,2,2.19,2,3.45,6,52.94
2040,6196,17916,21.92,42,2.94,26,3.63,16,4.4,6,2.87,13,64.16
2041,6197,26216,40.58,40,4.65,23,5.32,12,5.68,5,3.71,11,39.99
2042,6198,3912,9.09,9,5.92,4,4.98,3,7.109999999999999,1,3.63,2,69.21
2043,6199,1329,6.9,5,1.26,2,1.0,8,7.91,0,0.0,10,82.86
2044,6201,5557,24.03,22,3.36,11,3.49,5,2.8800000000000003,3,3.18,12,62.98
2045,6202,26806,31.89,76,4.65,44,5.35,27,6.73,11,4.26,37,47.03
2046,6203,7417,32.08,24,4.38,7,2.78,7,4.93,2,2.24,7,53.53
2047,6204,2909,29.909999999999997,4,2.19,1,1.05,0,0.0,0,0.0,5,66.79
2048,6205,6496,26.29,28,4.82,22,7.64,15,9.879999999999999,3,3.45,21,47.84
2049,6206,11229,31.969999999999995,37,3.6,27,5.49,19,6.86,3,1.97,20,50.05
2050,6207,28764,57.04,52,8.41,18,5.87,8,5.65,4,4.03,5,18.94
2051,6208,16671,31.800000000000004,53,6.22,20,4.34,11,5.16,5,3.81,27,48.59
2052,6209,34854,49.279999999999994,75,5.85,31,5.01,24,7.6899999999999995,5,2.6,20,29.5
2053,6210,3306,36.85,12,4.18,6,5.16,2,2.68,3,7.75,10,43.31
2054,6212,803,3.16,18,2.51,10,2.97,8,4.390000000000001,1,0.86,18,86.04
2055,6213,30640,16.14,59,2.2,48,3.44,39,5.77,6,1.41,38,70.97
2056,6214,39253,31.41,64,3.25,36,3.89,30,6.4399999999999995,11,3.72,32,51.22
2057,6215,21566,39.279999999999994,28,4.88,15,4.66,10,6.5,1,1.15,13,43.46
2058,6216,19467,50.76,37,5.72,16,5.24,11,7.08,1,1.02,9,30.11
2059,6217,27654,64.55000000000001,27,5.07,19,7.55,10,7.0200000000000005,4,5.05,5,10.69
2060,6218,4577,31.229999999999997,32,7.0,15,6.07,11,10.46,2,3.01,9,42.16
2061,6219,7511,21.509999999999998,32,3.03,14,2.69,9,3.11,2,1.29,13,68.3
2062,6220,18625,41.34,74,7.84,26,5.29,18,7.62,4,2.72,17,35.11
2063,6221,6560,15.180000000000001,19,3.44,7,2.84,5,4.630000000000001,1,1.25,13,72.57
2064,6222,1636,8.54,8,3.27,6,4.33,9,12.61,3,6.67,2,64.53
2065,6223,31217,58.43000000000001,23,3.47,28,8.6,14,8.39,1,0.88,5,20.16
2066,6224,23187,49.260000000000005,44,7.1,23,7.41,10,6.13,4,4.31,9,25.7
2067,6225,7748,19.66,16,5.08,11,8.36,3,3.48,4,8.17,9,55.18
2068,6226,31170,68.88999999999999,51,6.31,20,4.72,9,4.09,3,2.21,5,13.69
2069,6227,4043,21.080000000000002,21,4.04,5,1.86,7,5.34,0,0.0,2,67.6
2070,6228,2093,18.45,11,3.84,6,3.94,1,1.26,0,0.0,4,72.45
2071,6229,16424,50.58999999999999,25,10.26,8,5.93,4,7.1,1,2.54,3,23.51
2072,6230,5707,9.740000000000002,5,0.86,1,0.31,3,1.96,0,0.0,3,87.05
2073,6231,13168,45.25000000000001,24,9.7,12,8.17,8,10.61,1,2.2,4,23.99
2074,6232,37314,65.08,384,11.49,102,6.24,37,4.26,5,1.01,18,11.83
2075,6233,32885,69.23,25,4.71,9,3.23,7,4.67,2,2.08,4,16.01
2076,6234,16905,35.57000000000001,40,5.52,16,4.32,2,0.88,4,3.51,12,50.12
2077,6235,33684,42.25999999999999,60,4.97,47,7.46,22,7.01,2,1.04,5,37.2
2078,6236,1038,7.800000000000001,2,0.99,4,2.79,2,4.16,0,0.0,1,84.18
2079,6237,45390,73.09999999999998,13,2.34,13,4.21,6,3.9699999999999998,1,1.01,5,15.29
2080,6239,46440,14.719999999999999,158,2.91,104,3.84,77,5.5600000000000005,10,1.13,123,71.76
2081,6240,1268,19.310000000000002,4,2.72,2,2.05,0,0.0,1,4.11,4,71.75
2082,6241,1763,34.01,22,9.35,10,7.98,4,6.289999999999999,0,0.0,5,42.3
2083,6242,2261,21.380000000000003,6,3.59,5,5.96,2,4.99,0,0.0,1,64.0
2084,6243,16097,66.28999999999999,22,6.91,4,2.35,5,6.19,0,0.0,1,18.19
2085,6244,63661,59.67,148,5.89,54,4.31,24,3.84,5,1.32,29,24.89
2086,6245,10715,36.78,52,6.19,30,7.19,8,3.3600000000000003,1,0.8,16,45.61
2087,6246,14955,30.080000000000002,14,4.86,5,3.4,3,5.37,1,2.36,1,53.86
2088,6247,4199,9.79,5,1.2,1,0.41,5,4.03,0,0.0,8,84.5
2089,6248,5436,38.4,12,3.53,9,5.58,3,3.29,2,4.07,6,45.05
2090,6249,205,55.61,2,11.37,2,18.14,1,14.82,0,0.0,0,0.0
2091,6250,1164,21.119999999999997,9,6.71,1,1.22,1,2.93,0,0.0,1,67.95
2092,6251,35113,48.879999999999995,109,5.6,82,8.51,41,7.98,6,1.95,26,26.97
2093,6252,28,41.67,0,0.0,1,17.94,1,40.34,0,0.0,0,0.0
2094,6253,453,69.33,5,12.39,4,18.23,0,0.0,0,0.0,0,0.0
2095,6254,477,22.59,21,9.94,20,18.53,6,9.74,1,3.2,6,35.9
2096,6256,471,94.56000000000002,1,5.38,0,0.0,0,0.0,0,0.0,0,0.0
2097,6257,73339,49.349999999999994,166,5.01,85,5.18,53,6.46,11,2.14,59,31.8
2098,6258,35,80.66,1,19.28,0,0.0,0,0.0,0,0.0,0,0.0
2099,6259,3772,38.41,7,5.97,1,1.27,0,0.0,0,0.0,2,54.3
2100,6261,33372,60.56999999999999,53,5.58,21,4.53,8,3.51,2,1.39,9,24.34
2101,6262,1348,55.56000000000001,15,10.18,5,5.85,4,11.73,0,0.0,1,16.61
2102,6263,7697,44.839999999999996,24,5.09,14,5.96,4,3.09,0,0.0,4,40.96
2103,6264,3915,18.46,41,5.13,27,6.91,14,6.66,2,1.56,17,61.18
2104,6265,18317,34.230000000000004,35,4.36,17,4.28,7,3.2299999999999995,2,1.42,14,52.41
2105,6266,15741,53.71,49,6.86,19,5.21,8,4.8,6,5.17,11,24.17
2106,6267,11,99.97999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2107,6268,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2108,6269,50238,37.09,103,4.22,63,5.16,38,5.88,11,2.74,49,44.83
2109,6270,15945,42.12,30,5.66,20,7.87,5,3.4,0,0.0,13,40.87
2110,6271,16137,22.48,65,4.97,55,8.81,38,12.120000000000001,12,6.0,32,45.56
2111,6272,2439,30.43,27,5.78,19,7.69,14,12.52,1,1.29,12,42.19
2112,6274,23634,21.430000000000003,59,3.21,49,5.13,33,7.43,7,2.3,43,60.45
2113,6275,16700,50.300000000000004,35,7.53,26,10.03,11,8.379999999999999,1,1.19,6,22.5
2114,6276,3358,40.82999999999999,12,5.33,5,4.08,1,1.93,0,0.0,2,47.76
2115,6277,10573,34.559999999999995,26,3.02,19,4.43,21,10.49,4,3.05,20,44.36
2116,6278,21603,21.799999999999997,68,3.32,64,6.3,28,5.34,10,3.06,47,60.11
2117,6279,13307,33.32,42,5.79,22,6.22,10,5.18,4,3.78,19,45.63
2118,6280,182,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,99.94
2119,6281,8335,28.640000000000004,15,2.16,22,6.69,14,7.529999999999999,3,2.74,20,52.17
2120,6282,67517,47.449999999999996,142,3.9,63,3.37,30,3.1499999999999995,8,1.37,35,40.68
2121,6283,18778,35.56,35,3.3,9,1.71,14,5.1,1,0.67,3,53.59
2122,6284,25047,42.16,40,3.81,18,3.53,8,2.7399999999999998,1,0.59,5,47.12
2123,6285,40423,32.84,116,4.04,60,4.25,21,2.95,7,1.59,31,54.26
2124,6287,5294,5.3,32,0.98,18,1.1,8,1.04,5,1.04,12,90.48
2125,6288,14263,35.370000000000005,67,5.25,35,5.64,11,3.46,3,1.39,17,48.83
2126,6289,20413,40.730000000000004,41,5.5,19,5.41,4,2.02,1,0.78,8,45.49
2127,6290,37389,61.889999999999986,41,4.01,30,5.86,19,7.27,2,1.12,14,19.78
2128,6291,3742,6.35,8,2.44,2,1.18,2,2.03,0,0.0,4,87.94
2129,6292,4193,35.82,7,2.38,10,6.59,3,3.7800000000000002,2,3.96,5,47.4
2130,6293,14,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2131,6294,4547,45.88,12,6.78,3,3.33,2,3.87,0,0.0,3,40.08
2132,6295,368,70.56,1,7.71,0,0.0,1,21.69,0,0.0,0,0.0
2133,6296,13,99.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2134,6297,20,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2135,6299,123,78.33999999999999,1,21.63,0,0.0,0,0.0,0,0.0,0,0.0
2136,6402,2019,21.33,38,8.5,15,6.78,12,12.05,2,2.89,10,48.37
2137,6403,1327,28.629999999999995,30,11.15,9,6.24,1,1.6,1,2.29,3,50.02
2138,6404,3551,46.57000000000001,8,7.88,2,3.48,3,9.71,0,0.0,2,32.29
2139,6405,3031,28.310000000000002,37,7.63,21,9.24,14,11.25,6,8.11,8,35.37
2140,6406,1048,23.62,21,8.0,14,10.19,2,2.47,1,2.36,2,53.29
2141,6407,1616,23.54,61,11.3,29,10.33,12,8.440000000000001,5,5.51,13,40.8
2142,6409,2041,13.25,55,8.67,43,13.79,30,18.69,5,4.91,12,40.61
2143,6411,25350,39.74,40,6.41,29,9.79,23,13.14,5,4.7,12,26.15
2144,6412,6748,6.51,72,2.59,56,4.21,30,4.28,5,1.14,29,81.2
2145,6414,14698,33.79,31,4.39,17,4.5,16,9.09,4,3.27,6,44.89
2146,6415,5086,20.78,73,11.03,49,14.87,21,12.4,8,7.46,17,33.39
2147,6416,9110,44.709999999999994,23,4.12,16,6.34,7,5.53,1,1.36,4,37.87
2148,6417,479,8.59,24,8.41,13,9.57,10,13.12,2,4.37,10,55.88
2149,6418,1481,28.84,13,5.48,6,5.06,11,16.79,1,2.32,6,41.43
2150,6419,1376,39.74,16,18.08,4,9.43,1,3.42,0,0.0,2,29.25
2151,6423,3573,58.230000000000004,16,8.27,6,4.87,10,21.5,2,7.04,0,0.0
2152,6425,1571,24.689999999999998,27,8.92,14,8.82,9,11.190000000000001,1,2.06,9,44.24
2153,6426,8244,51.720000000000006,8,3.04,8,5.5,2,2.28,1,2.44,4,34.93
2154,6427,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2155,6428,196,6.5,2,1.8,0,0.0,1,2.28,0,0.0,2,89.36
2156,6429,288,42.760000000000005,8,9.79,5,13.29,3,13.81,1,9.66,1,10.62
2157,6431,4678,22.09,25,7.01,25,12.59,8,8.83,2,3.51,10,45.88
2158,6432,6809,52.699999999999996,16,7.71,3,2.69,5,9.69,2,6.21,3,20.92
2159,6434,907,2.2,15,0.51,8,0.51,3,0.37,6,1.17,12,95.17
2160,6435,4503,40.8,12,4.59,8,6.29,3,4.859999999999999,0,0.0,1,43.41
