,證券代號,100張以下人數,100張以下比例,101-200張人數,101-200張比例,201-400張人數,201-400張比例,401-800張人數,401-800張比例,801-1000張人數,801-1000張比例,1000張以上人數,1000張以上比例
2607,8095,109,20.330000000000002,6,8.27,5,20.06,5,33.19,0,0.0,1,18.09
2608,8096,45207,53.85,100,9.57,36,6.61,16,6.01,1,0.68,5,23.2
2609,8097,3503,26.990000000000002,20,7.03,7,5.5,11,15.44,3,7.05,7,37.92
2610,8098,3,3.58,0,0.0,1,96.4,0,0.0,0,0.0,0,0.0
2611,8099,5758,16.62,8,1.13,5,1.49,5,2.88,3,2.82,8,74.98
2612,8101,16220,36.22,106,7.02,42,5.36,15,3.84,2,0.77,14,46.73
2613,8102,50,72.96000000000001,2,26.99,0,0.0,0,0.0,0,0.0,0,0.0
2614,8103,24209,48.56000000000001,20,3.5,20,7.3,11,8.059999999999999,7,7.65,8,24.86
2615,8104,12890,30.240000000000002,25,4.7,17,6.64,4,3.26,0,0.0,6,55.09
2616,8105,26599,30.55,108,3.47,43,2.74,17,2.13,3,0.63,15,60.4
2617,8106,62,18.28,4,14.81,1,6.03,2,32.94,0,0.0,1,27.88
2618,8107,10710,35.45,22,4.02,19,7.32,8,5.76,1,1.15,10,46.21
2619,8108,13,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2620,8109,5247,29.740000000000002,34,6.09,23,8.42,16,12.52,5,5.8,11,37.35
2621,8110,37193,34.04,118,3.27,52,2.89,26,2.81,6,1.01,22,55.9
2622,8111,31544,50.95,43,5.38,19,4.95,13,6.79,4,3.13,10,28.72
2623,8112,55954,48.410000000000004,218,7.09,88,5.78,49,6.32,7,1.43,40,30.89
2624,8114,7658,33.269999999999996,26,4.87,12,4.42,14,11.32,2,2.42,17,43.62
2625,8115,802,8.98,16,2.93,8,3.07,7,5.180000000000001,3,4.07,18,75.7
2626,8119,2811,33.230000000000004,41,9.09,26,12.08,14,12.7,6,8.44,7,24.4
2627,8121,24249,39.04,63,4.83,26,3.95,10,2.96,0,0.0,11,49.16
2628,8122,1560,3.8200000000000003,51,1.85,24,1.85,5,0.74,1,0.24,14,91.43
2629,8127,243,30.65,11,12.25,4,9.27,4,17.06,0,0.0,1,30.7
2630,8130,243,11.82,25,7.53,18,10.24,11,11.54,1,1.74,11,57.06
2631,8131,12697,14.529999999999998,79,2.54,51,3.28,31,3.79,4,0.8,21,74.98
2632,8143,23,35.49,1,64.49,0,0.0,0,0.0,0,0.0,0,0.0
2633,8147,2046,32.769999999999996,22,9.79,11,10.03,6,11.77,0,0.0,5,35.57
2634,8150,52013,22.27,148,2.85,76,3.0,50,3.8600000000000003,22,2.68,88,65.28
2635,8155,3321,22.269999999999996,28,8.3,16,9.03,7,7.64,3,5.42,8,47.26
2636,8157,660,26.95,12,11.26,5,10.35,0,0.0,0,0.0,2,51.39
2637,8163,49049,43.51,88,4.37,38,3.93,25,4.93,7,2.23,23,40.95
2638,8171,21087,42.05,30,7.3,21,9.94,12,11.51,2,2.83,6,26.29
2639,8172,381,99.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2640,8176,22974,42.86,36,7.2,23,8.38,7,4.93,6,7.6,9,28.97
2641,8179,3143,11.03,72,3.45,56,5.19,28,4.93,7,2.05,20,73.28
2642,8182,8321,26.3,22,2.9,11,2.74,7,3.52,0,0.0,8,64.45
2643,8183,27594,37.19,28,3.37,22,4.98,10,4.38,1,0.66,10,49.36
2644,8197,608,9.34,19,4.49,3,1.19,2,1.53,0,0.0,2,83.38
2645,8201,14215,34.97,19,4.24,6,2.67,8,7.88,3,4.3,4,45.88
2646,8204,4,99.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2647,8210,7698,24.85,42,4.61,12,2.76,9,4.11,1,0.78,17,62.8
2648,8213,37537,40.81,131,6.98,61,6.34,37,7.56,8,2.69,38,35.53
2649,8215,44644,37.39,67,2.86,37,3.12,18,3.08,2,0.57,16,52.91
2650,8218,104,75.47,1,7.75,1,16.74,0,0.0,0,0.0,0,0.0
2651,8219,3,99.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2652,8221,2,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2653,8222,23319,47.71,35,6.92,11,4.43,8,6.2,0,0.0,8,34.68
2654,8225,398,15.370000000000001,10,6.55,3,3.07,2,6.63,0,0.0,2,68.31
2655,8227,3520,46.22,17,6.95,3,2.83,1,1.35,0,0.0,5,42.58
2656,8234,7263,26.72,46,4.23,27,5.1,21,8.35,7,4.33,19,51.21
2657,8240,11970,30.82,43,6.0,17,4.6,10,5.14,2,1.71,13,51.65
2658,8249,29403,21.62,27,2.7,13,2.33,8,3.21,0,0.0,11,70.06
2659,8255,19705,34.26,32,5.17,23,7.13,10,5.659999999999999,4,3.94,8,43.78
2660,8259,17,99.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2661,8261,39834,67.72999999999999,24,4.6,9,2.75,11,6.74,2,2.14,5,15.95
2662,8264,509,84.63000000000001,3,15.31,0,0.0,0,0.0,0,0.0,0,0.0
2663,8271,37379,62.07,39,5.25,20,5.66,8,4.06,0,0.0,8,22.89
2664,8276,122,37.21000000000001,2,7.43,1,7.46,1,14.36,0,0.0,1,33.46
2665,8277,26775,67.25,49,7.19,11,2.81,5,3.3200000000000003,3,2.99,3,16.37
2666,8279,1982,25.730000000000004,14,7.61,7,6.87,1,2.58,0,0.0,3,57.16
2667,8281,402,16.200000000000003,36,16.0,23,20.77,12,19.34,0,0.0,5,27.63
2668,8284,1999,17.09,22,6.68,26,15.3,13,16.53,9,17.53,6,26.81
2669,8286,158,99.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2670,8287,24741,58.11,121,11.54,43,7.99,22,7.9399999999999995,2,1.24,11,13.09
2671,8289,7046,39.4,37,7.32,18,6.91,8,5.84,3,4.04,6,36.41
2672,8291,879,13.4,19,5.85,3,2.1,3,3.19,1,2.06,6,73.33
2673,8297,177,5.09,0,0.0,1,1.9,0,0.0,0,0.0,1,92.95
2674,8298,149,7.36,4,2.26,2,2.14,1,1.63,0,0.0,2,86.52
2675,8299,38178,38.05,62,4.52,53,7.75,29,8.3,7,3.22,26,38.08
2676,8307,32,0.28,0,0.0,1,0.24,2,0.82,1,0.67,3,97.92
2677,8325,220,93.57,1,6.37,0,0.0,0,0.0,0,0.0,0,0.0
2678,8329,3911,7.59,18,0.91,21,1.99,8,1.62,8,2.57,21,85.26
2679,8341,13607,23.529999999999998,41,5.64,21,5.36,14,7.35,4,3.18,15,54.85
2680,8342,1309,18.82,13,4.96,11,8.24,5,8.11,1,2.93,7,56.88
2681,8349,5207,20.409999999999997,37,4.07,16,3.69,12,5.5,2,1.45,15,64.81
2682,8349A,1835,59.959999999999994,11,14.92,2,5.96,4,19.1,0,0.0,0,0.0
2683,8351,1031,15.4,12,4.74,12,8.83,2,3.1399999999999997,0,0.0,3,67.8
2684,8354,3222,16.369999999999997,26,4.78,20,6.87,17,12.14,4,4.52,14,55.25
2685,8358,42329,42.61,72,4.04,39,4.45,37,8.66,6,2.22,25,37.95
2686,8359,4186,13.04,23,2.44,6,1.25,6,2.42,1,0.66,16,80.13
2687,8361,8,99.97999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2688,8367,4422,19.96,18,3.16,23,7.88,10,6.6000000000000005,1,1.08,14,61.24
2689,8374,4354,14.200000000000003,15,1.88,16,4.2,8,3.55,3,2.27,9,73.84
2690,8375,106,18.52,3,4.31,0,0.0,3,24.509999999999998,1,12.23,2,40.34
2691,8380,889,70.6,3,6.9,2,6.54,2,15.899999999999999,0,0.0,0,0.0
2692,8382,10396,22.740000000000002,128,6.39,56,5.35,32,6.36,10,3.16,42,55.92
2693,8383,29745,49.68,37,4.29,18,4.34,12,5.35,0,0.0,10,36.27
2694,8390,14242,45.900000000000006,43,5.0,14,3.69,10,4.54,1,0.67,9,40.12
2695,8393,24,99.99000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2696,8401,11623,26.54,28,6.04,15,7.16,13,12.66,4,6.02,11,41.51
2697,8403,16731,51.94000000000001,41,4.48,24,5.57,14,7.11,1,0.7,6,30.13
2698,8404,13554,12.910000000000002,80,3.63,46,3.92,26,4.73,4,1.13,24,73.61
2699,8406,5823,22.2,31,4.78,16,4.53,11,6.08,1,0.88,12,61.46
2700,8409,14315,38.900000000000006,11,4.91,14,13.32,5,7.98,2,5.78,4,29.04
2701,8410,2317,31.85,18,6.65,3,2.03,3,4.5,0,0.0,8,54.9
2702,8411,8502,12.9,45,3.52,28,4.37,10,3.23,2,1.08,17,74.84
2703,8415,18885,8.41,113,1.55,61,1.58,54,2.98,15,1.3,77,84.12
2704,8416,2021,17.9,6,2.76,2,1.79,2,4.43,0,0.0,6,73.06
2705,8418,873,5.05,10,1.67,6,2.34,3,2.14,1,1.04,7,87.68
2706,8419,1376,39.449999999999996,7,3.17,4,4.51,7,12.669999999999998,0,0.0,4,40.13
2707,8420,1005,12.75,8,2.18,8,4.17,5,6.210000000000001,1,1.88,3,72.73
2708,8421,7296,31.400000000000002,27,6.97,10,4.74,13,12.44,2,3.06,7,41.32
2709,8422,15742,33.769999999999996,46,6.19,26,6.73,13,6.970000000000001,2,1.71,13,44.56
2710,8423,2297,15.370000000000001,11,7.16,3,3.04,6,14.69,0,0.0,6,59.67
2711,8424,2759,29.120000000000005,12,5.08,5,3.64,4,6.8100000000000005,2,4.58,3,50.7
2712,8426,1912,16.02,15,3.85,5,2.69,3,3.7300000000000004,0,0.0,4,73.64
2713,8427,655,5.1,11,1.47,8,2.07,1,0.54,0,0.0,12,90.75
2714,8429,20334,50.22,74,5.28,34,4.99,10,3.07,1,0.49,9,35.88
2715,8431,5983,45.68,18,6.01,9,5.74,9,11.370000000000001,4,8.17,5,22.97
2716,8432,3428,30.650000000000002,13,4.43,7,5.16,1,1.12,1,2.09,1,56.47
2717,8433,2405,21.990000000000002,14,3.73,3,1.59,1,0.83,2,3.37,11,68.39
2718,8435,4684,45.26,12,4.89,13,11.64,11,20.3,0,0.0,3,17.82
2719,8436,22394,39.260000000000005,60,7.15,34,7.66,11,5.13,4,3.05,18,37.68
2720,8437,6836,24.92,14,4.22,18,10.39,11,12.57,2,3.61,10,44.23
2721,8438,226,3.25,3,0.53,0,0.0,0,0.0,1,1.46,9,94.7
2722,8440,2710,24.980000000000004,12,4.68,4,2.47,3,4.88,0,0.0,8,62.91
2723,8442,672,7.04,16,3.51,17,8.49,8,7.07,1,1.5,12,72.32
2724,8443,20281,24.740000000000002,15,2.78,8,3.5,5,3.46,3,3.91,13,61.55
2725,8444,833,7.43,28,4.19,15,4.84,11,6.640000000000001,1,1.07,7,75.77
2726,8446,5805,36.03,17,4.26,7,3.5,6,7.01,0,0.0,7,49.15
2727,8450,6473,25.09,14,3.99,2,1.38,5,4.92,1,1.67,13,62.89
2728,8454,16437,8.4,48,3.5,36,5.63,16,4.6899999999999995,3,1.43,9,76.27
2729,8455,419,7.62,3,1.7,1,0.79,1,2.04,0,0.0,2,87.77
2730,8458,532,25.54,5,7.21,4,12.33,1,3.72,1,8.16,3,42.97
2731,8462,9779,28.000000000000004,15,2.58,9,3.62,4,3.27,2,2.4,12,60.06
2732,8463,3019,10.889999999999999,26,2.58,9,1.69,9,3.49,1,0.53,14,80.74
2733,8464,2138,5.86,72,3.43,57,5.36,47,8.99,7,2.13,38,74.15
2734,8465,185,6.42,9,6.14,4,5.59,9,23.41,0,0.0,6,58.37
2735,8466,1275,12.17,11,2.31,11,5.31,15,12.25,2,2.64,8,65.26
2736,8467,858,7.49,9,2.46,5,2.79,13,13.71,4,6.99,14,66.49
2737,8472,987,14.379999999999999,6,4.83,8,12.53,2,6.5600000000000005,0,0.0,2,61.62
2738,8473,8296,18.39,24,2.16,10,2.15,8,2.87,2,1.37,7,73.01
2739,8475,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2740,8476,3608,23.54,21,3.93,16,6.31,4,3.19,0,0.0,13,62.96
2741,8477,8310,27.32,17,7.97,6,4.51,7,13.02,3,8.65,7,38.47
2742,8478,3038,9.36,14,2.28,7,2.43,6,3.4,0,0.0,7,82.46
2743,8479,252,15.510000000000002,5,5.42,8,15.3,4,14.690000000000001,1,5.45,2,43.57
2744,8480,933,8.52,4,1.29,3,1.92,4,5.970000000000001,1,2.3,6,79.92
2745,8481,1522,11.429999999999998,45,9.64,23,9.38,11,8.77,3,3.97,11,56.74
2746,8482,1081,3.49,4,0.49,1,0.18,2,0.85,2,1.71,13,93.19
2747,8485,60,0.7300000000000001,1,2.25,2,7.13,3,27.11,0,0.0,3,62.75
2748,8487,348,11.940000000000001,13,9.65,9,12.38,5,14.41,1,4.1,5,47.46
2749,8488,641,7.829999999999999,13,2.9,5,1.96,7,6.129999999999999,1,1.35,3,79.76
2750,8489,7417,51.19,21,7.53,7,5.45,5,7.43,2,4.58,4,23.76
2751,8490,402,6.779999999999999,18,5.32,12,8.36,21,24.92,6,11.67,9,42.87
2752,8491,1326,34.879999999999995,30,15.27,14,13.64,8,15.19,2,6.67,2,14.27
2753,8492,135,6.6,7,4.91,0,0.0,1,2.55,1,4.62,9,81.24
2754,8495,941,28.28,18,7.72,6,5.23,5,8.42,1,2.89,4,47.38
2755,8496,273,7.510000000000002,3,1.26,5,4.78,2,2.72,0,0.0,10,83.66
2756,8499,2449,18.229999999999997,7,2.02,4,2.08,3,3.56,1,1.92,7,72.1
2757,8707,6796,76.0,3,14.22,1,9.73,0,0.0,0,0.0,0,0.0
2758,8708,21257,43.21,94,6.53,45,6.15,15,3.8899999999999997,8,3.53,12,36.62
2759,8710,6879,51.05,98,11.32,33,7.33,12,5.67,6,4.53,12,20.02
2760,8712,6338,11.239999999999998,316,6.39,179,6.48,118,7.96,40,4.64,116,63.21
2761,8718,18667,53.02,47,7.04,21,5.93,7,3.84,4,3.56,9,26.53
2762,8719,6658,8.13,129,3.11,53,2.33,61,5.48,13,1.89,64,79.0
2763,8720,8792,34.68000000000001,31,5.08,12,3.63,13,8.15,3,2.92,6,45.45
2764,8721,2299,85.01,2,7.32,1,7.62,0,0.0,0,0.0,0,0.0
2765,8722,5935,29.17,17,4.61,8,4.13,4,4.0600000000000005,1,1.72,10,56.25
2766,8723,23856,37.91,45,6.1,23,6.22,13,6.720000000000001,2,1.77,15,41.19
2767,8724,8694,51.459999999999994,3,1.77,4,5.67,2,5.609999999999999,1,4.47,4,30.92
2768,8725,12680,53.410000000000004,60,7.66,31,8.02,11,5.5600000000000005,2,1.47,9,23.81
2769,8905,11085,20.439999999999998,32,3.64,11,2.71,5,2.3600000000000003,2,1.51,14,69.26
2770,8906,1782,12.39,7,3.18,5,3.89,6,9.6,2,5.05,12,65.82
2771,8908,5634,6.2,35,2.12,19,2.51,5,1.36,3,1.17,26,86.55
2772,8916,18075,27.15,43,5.02,26,5.32,9,3.61,4,2.81,25,56.0
2773,8916A,1341,40.04,9,6.62,5,9.05,4,12.8,0,0.0,2,31.43
2774,8917,1293,6.5600000000000005,66,5.91,32,5.91,35,13.23,6,3.47,22,64.81
2775,8921,1235,6.1,11,3.56,11,6.63,13,15.79,5,9.68,6,58.17
2776,8923,5713,9.549999999999999,7,3.92,6,5.72,2,3.11,1,3.08,6,74.55
2777,8924,11916,39.48,44,7.55,23,7.95,14,9.34,2,2.14,9,33.46
2778,8925,19398,37.67,289,11.46,137,10.62,66,10.030000000000001,16,3.93,43,26.22
2779,8926,38024,31.27,214,4.89,73,3.49,43,4.01,13,2.02,50,54.23
2780,8927,12855,9.28,57,3.16,44,5.2,27,6.62,9,3.25,29,72.42
2781,8928,3962,36.989999999999995,26,7.07,20,11.37,3,3.05,2,3.5,3,37.95
2782,8929,9805,41.07,23,6.44,7,4.24,4,4.7,1,1.65,6,41.81
2783,8930,5892,29.500000000000004,18,3.09,9,3.07,12,7.98,2,2.33,14,53.93
2784,8931,23393,12.020000000000001,24,2.63,23,5.25,11,4.66,2,1.5,4,73.86
2785,8932,1251,15.420000000000002,39,9.93,17,7.31,10,8.34,2,3.05,16,55.86
2786,8933,31233,38.96,132,6.22,58,5.28,16,3.0999999999999996,1,0.26,8,46.1
2787,8934,516,2.3499999999999996,3,6.9,1,3.53,0,0.0,0,0.0,1,87.18
2788,8935,13518,42.55,56,9.04,36,12.34,14,9.34,5,4.99,9,21.66
2789,8936,40079,43.79,114,6.28,43,4.71,32,7.26,4,1.49,29,36.4
2790,8937,2303,21.32,33,6.38,15,4.97,8,6.609999999999999,5,6.05,10,54.59
2791,8938,9402,25.11,51,5.51,25,5.04,21,8.74,6,3.96,31,51.55
2792,8940,9756,23.69,11,2.11,10,4.38,2,1.75,2,2.65,18,65.34
2793,8941,2212,17.55,5,2.25,4,3.31,6,11.870000000000001,1,2.8,4,62.16
2794,8942,10211,29.290000000000003,57,4.84,42,7.35,18,5.97,8,4.37,31,48.09
2795,8945,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2796,8977,12,0.0,0,0.0,6,3.8,2,2.49,0,0.0,5,93.69
2797,8996,13914,32.709999999999994,50,8.08,38,11.76,23,15.21,6,6.03,11,26.13
2798,9103,31403,79.16000000000001,129,8.8,39,5.41,10,2.6500000000000004,0,0.0,6,3.92
2799,910322,3351,51.68,7,4.65,5,7.25,1,2.35,1,4.5,4,29.51
2800,9105,57926,55.53,841,12.61,360,10.9,138,8.18,27,2.7,47,10.02
2801,910861,3322,29.97,21,6.02,7,3.84,7,8.95,1,1.99,6,49.17
2802,9110,3478,60.56,46,12.03,20,11.11,5,5.34,0,0.0,2,10.89
2803,911608,2780,57.940000000000005,43,17.8,14,10.32,3,5.22,1,2.77,1,5.87
2804,911611,2987,38.349999999999994,80,12.87,21,7.38,13,9.42,3,3.07,11,28.83
2805,911613,1425,75.03999999999999,13,15.99,4,8.91,0,0.0,0,0.0,0,0.0
2806,911616,6157,34.59,72,9.08,26,6.13,27,13.120000000000001,7,5.6,10,31.4
2807,911622,3101,69.82,16,7.43,10,9.14,5,9.3,0,0.0,1,4.24
2808,911868,7823,56.06,125,13.34,47,9.17,21,7.970000000000001,3,2.02,7,11.38
2809,912000,8746,56.67999999999999,109,11.82,56,12.13,21,8.89,5,3.2,6,7.2
2810,912398,4379,41.080000000000005,44,11.39,32,15.3,10,9.77,1,1.41,7,20.96
2811,9136,6676,37.459999999999994,125,10.85,36,6.02,28,10.53,4,2.26,19,32.82
2812,916665,369,99.94999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2813,9188,4470,53.26,63,10.95,28,9.48,19,12.549999999999999,1,1.11,5,12.57
2814,9801,86179,28.000000000000004,56,1.96,26,1.71,15,2.09,5,1.18,20,64.98
2815,9802,6621,16.520000000000003,45,3.39,35,5.53,21,6.59,4,1.91,33,65.98
2816,9902,29558,39.02000000000001,62,8.66,30,8.61,13,7.11,0,0.0,10,36.54
2817,9904,87773,13.559999999999999,445,2.13,250,2.44,145,2.77,32,0.97,251,78.05
2818,9905,17719,17.25,37,1.65,24,2.16,9,1.5699999999999998,0,0.0,34,77.31
2819,9906,5557,12.969999999999999,20,3.43,21,7.22,11,6.38,0,0.0,8,69.93
2820,9907,58907,17.800000000000004,350,3.18,183,3.25,83,2.9699999999999998,15,0.86,68,71.86
2821,9908,14998,11.169999999999998,98,2.67,48,2.76,34,3.67,17,2.91,66,76.77
2822,9910,10658,3.63,100,1.58,73,2.32,44,2.84,7,0.69,80,88.85
2823,9911,26363,17.56,31,1.88,21,2.65,19,4.75,6,2.37,33,70.71
2824,9912,30086,38.9,27,6.36,7,3.1,7,7.29,2,3.01,7,41.25
2825,9914,21701,6.619999999999999,77,3.76,63,5.93,28,5.09,16,4.9,55,73.62
2826,9917,27625,10.81,69,2.11,50,3.0,38,4.529999999999999,6,1.18,58,78.3
2827,9918,14694,6.84,45,3.62,39,5.95,21,6.29,5,2.43,22,74.8
2828,9919,50891,49.24999999999999,33,2.24,15,2.19,6,1.6099999999999999,1,0.43,19,44.19
2829,9921,8069,7.36,110,4.2,83,6.38,65,9.75,14,3.36,75,68.86
2830,9922,10561,21.26,72,4.63,38,4.99,26,6.66,9,3.86,26,58.53
2831,9924,14230,29.479999999999997,38,2.77,19,2.6,21,7.04,2,0.98,30,57.05
2832,9925,19333,20.240000000000002,111,3.95,46,3.41,26,3.99,4,0.96,52,67.37
2833,9926,4024,6.72,43,3.38,29,4.86,21,6.880000000000001,3,1.44,23,76.65
2834,9927,13188,31.03,70,5.91,28,4.61,22,7.539999999999999,2,1.07,10,49.75
2835,9928,8980,8.370000000000001,22,1.99,9,1.83,11,4.18,1,0.55,16,83.0
2836,9929,4464,11.04,24,3.26,23,6.11,9,5.529999999999999,2,1.86,9,72.14
2837,9930,13269,20.01,45,2.59,9,0.95,5,0.97,0,0.0,11,75.42
2838,9931,7370,11.67,36,4.37,19,4.65,7,3.1399999999999997,4,3.22,18,72.88
2839,9933,36037,25.59,244,4.5,98,3.57,42,3.01,15,1.76,62,61.49
2840,9934,12498,19.64,101,3.92,50,4.02,40,6.05,3,0.72,40,65.58
2841,9935,21394,27.310000000000002,77,6.5,44,7.21,26,8.8,9,4.74,19,45.36
2842,9936,11805,53.739999999999995,72,9.59,31,8.34,12,6.17,3,2.57,7,19.53
2843,9937,12115,6.14,38,1.88,37,3.31,30,5.35,6,1.73,37,81.5
2844,9938,25716,14.049999999999999,70,3.22,44,4.19,33,6.73,1,0.28,57,71.46
2845,9939,20742,25.66,101,4.95,50,4.99,54,10.77,10,3.11,47,50.46
2846,9940,16666,11.69,149,2.82,66,2.43,35,2.6,5,0.59,27,79.8
2847,9941,21610,21.78,97,3.43,30,2.23,21,2.96,2,0.47,24,69.07
2848,9941A,5067,11.87,10,1.43,5,1.56,11,6.25,2,1.8,9,77.01
2849,9942,7336,32.09,41,6.97,25,8.25,8,5.72,5,5.08,15,41.83
2850,9943,14338,25.84,11,0.97,5,1.13,5,1.9700000000000002,1,0.63,11,69.39
2851,9944,8112,12.329999999999998,20,2.62,24,6.43,16,7.569999999999999,3,2.58,20,68.4
2852,9945,97522,25.6,635,4.17,274,3.54,118,3.06,20,0.85,137,62.71
2853,9946,11487,12.37,71,3.05,42,3.52,20,3.28,4,1.13,29,76.56
2854,9947,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0
2855,9948,74,99.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2856,9949,10744,24.77,18,5.41,11,7.06,7,8.49,1,2.05,9,52.15
2857,9950,1807,7.2,28,2.68,15,2.78,9,3.08,0,0.0,19,84.18
2858,9951,8578,37.88,19,3.56,16,6.12,12,10.14,3,3.58,11,38.65
2859,9952,37,43.2,1,5.91,0,0.0,0,0.0,1,50.84,0,0.0
2860,9953,541,73.81,2,5.0,3,21.16,0,0.0,0,0.0,0,0.0
2861,9955,12444,29.4,26,3.55,13,3.44,2,1.43,2,1.71,10,60.39
2862,9956,49,99.96000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2863,9957,21018,4.59,115,0.6,41,0.45,26,0.56,2,0.06,48,93.66
2864,9958,22427,31.96,67,4.05,39,4.36,27,6.53,5,1.97,32,51.04
2865,9959,23,99.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2866,9960,8195,13.270000000000003,7,2.9,7,5.35,10,17.35,2,5.47,8,55.59
2867,9961,306,3.8400000000000003,6,1.23,4,1.61,1,1.09,4,5.23,13,86.93
2868,9962,10107,53.00999999999999,38,6.19,19,6.19,6,3.89,0,0.0,12,30.65
2869,9963,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2870,9965,89,99.96000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2871,Y5810A,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2872,YCH1AA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2873,YDH6AF,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2874,YDP7AA,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0
2875,YDT3AA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2876,YEK9AA,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
2877,YEL2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2878,YEL5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2879,YEL9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2880,YEN5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2881,YEP8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2882,YEP8AA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2883,YEP8AB,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2884,YEP8AC,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2885,YEQ5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2886,YEQ6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2887,YEQ7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2888,YEQ8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2889,YEQ9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2890,YER1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2891,YER3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2892,YER6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2893,YES4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2894,YES7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2895,YES7AA,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0
2896,YES8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2897,YET2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2898,YET5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2899,YET6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2900,YET7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2901,YEU2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2902,YEU2AA,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0
2903,YEU4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2904,YEU5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0
2905,YEU7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2906,YEU8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2907,YEV2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2908,YEV3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2909,YEV6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2910,YEV7,5,0.7999999999999999,0,0.0,0,0.0,0,0.0,0,0.0,2,99.18
2911,YEV8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2912,YEV9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2913,YFA7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2914,YFA8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
2915,YFB3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
