資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20211217,00785B,17,120,332966000,100.00
20211217,00786B,1,14,2000,0.02
20211217,00786B,2,263,523000,6.48
20211217,00786B,3,33,268000,3.32
20211217,00786B,4,13,181000,2.24
20211217,00786B,5,8,157000,1.94
20211217,00786B,6,13,338000,4.19
20211217,00786B,7,1,36000,0.44
20211217,00786B,8,2,100000,1.23
20211217,00786B,9,2,127000,1.57
20211217,00786B,10,3,404000,5.00
20211217,00786B,11,1,315000,3.90
20211217,00786B,12,1,500000,6.19
20211217,00786B,13,0,0,0.00
20211217,00786B,14,1,999000,12.38
20211217,00786B,15,2,4116000,51.02
20211217,00786B,16,0,0,0.00
20211217,00786B,17,357,8066000,100.00
20211217,00787B,1,31,5586,0.10
20211217,00787B,2,335,646154,12.17
20211217,00787B,3,45,367260,6.92
20211217,00787B,4,9,120000,2.26
20211217,00787B,5,6,112000,2.11
20211217,00787B,6,6,165000,3.10
20211217,00787B,7,2,70000,1.31
20211217,00787B,8,2,100000,1.88
20211217,00787B,9,4,309000,5.82
20211217,00787B,10,1,153000,2.88
20211217,00787B,11,0,0,0.00
20211217,00787B,12,3,1425000,26.85
20211217,00787B,13,0,0,0.00
20211217,00787B,14,2,1833000,34.54
20211217,00787B,15,0,0,0.00
20211217,00787B,16,0,0,0.00
20211217,00787B,17,446,5306000,100.00
20211217,00788B,1,12,2609,0.04
20211217,00788B,2,290,592391,10.38
20211217,00788B,3,50,415000,7.27
20211217,00788B,4,17,223000,3.90
20211217,00788B,5,13,241000,4.22
20211217,00788B,6,5,133000,2.33
20211217,00788B,7,3,100000,1.75
20211217,00788B,8,3,145000,2.54
20211217,00788B,9,5,428000,7.50
20211217,00788B,10,0,0,0.00
20211217,00788B,11,3,817000,14.31
20211217,00788B,12,2,1000000,17.52
20211217,00788B,13,1,609000,10.67
20211217,00788B,14,1,1000000,17.52
20211217,00788B,15,0,0,0.00
20211217,00788B,16,0,0,0.00
20211217,00788B,17,405,5706000,100.00
20211217,00789B,1,1,12,0.00
20211217,00789B,2,2,2000,0.00
20211217,00789B,3,0,0,0.00
20211217,00789B,4,0,0,0.00
20211217,00789B,5,1,18000,0.04
20211217,00789B,6,1,24000,0.05
20211217,00789B,7,0,0,0.00
20211217,00789B,8,0,0,0.00
20211217,00789B,9,1,55988,0.13
20211217,00789B,10,0,0,0.00
20211217,00789B,11,0,0,0.00
20211217,00789B,12,0,0,0.00
20211217,00789B,13,0,0,0.00
20211217,00789B,14,0,0,0.00
20211217,00789B,15,2,42500000,99.76
20211217,00789B,16,0,0,0.00
20211217,00789B,17,8,42600000,100.00
20211217,00790B,1,2,312,0.01
20211217,00790B,2,0,0,0.00
20211217,00790B,3,0,0,0.00
20211217,00790B,4,0,0,0.00
20211217,00790B,5,0,0,0.00
20211217,00790B,6,0,0,0.00
20211217,00790B,7,0,0,0.00
20211217,00790B,8,1,46688,2.22
20211217,00790B,9,1,64000,3.04
20211217,00790B,10,1,135000,6.42
20211217,00790B,11,0,0,0.00
20211217,00790B,12,0,0,0.00
20211217,00790B,13,0,0,0.00
20211217,00790B,14,2,1854000,88.28
20211217,00790B,15,0,0,0.00
20211217,00790B,16,0,0,0.00
20211217,00790B,17,7,2100000,100.00
20211217,00791B,1,3,432,0.00
20211217,00791B,2,43,96000,0.02
20211217,00791B,3,6,49000,0.01
20211217,00791B,4,3,40000,0.01
20211217,00791B,5,1,20000,0.00
20211217,00791B,6,3,77000,0.02
20211217,00791B,7,1,32000,0.00
20211217,00791B,8,2,100000,0.02
20211217,00791B,9,2,136568,0.03
20211217,00791B,10,0,0,0.00
20211217,00791B,11,1,336000,0.09
20211217,00791B,12,0,0,0.00
20211217,00791B,13,0,0,0.00
20211217,00791B,14,0,0,0.00
20211217,00791B,15,4,354713000,99.75
20211217,00791B,16,0,0,0.00
20211217,00791B,17,69,355600000,100.00
20211217,00792B,1,2,121,0.00
20211217,00792B,2,75,135006,0.02
20211217,00792B,3,8,70000,0.01
20211217,00792B,4,4,57000,0.00
20211217,00792B,5,0,0,0.00
20211217,00792B,6,1,22873,0.00
20211217,00792B,7,0,0,0.00
20211217,00792B,8,0,0,0.00
20211217,00792B,9,1,84000,0.01
20211217,00792B,10,1,150000,0.02
20211217,00792B,11,1,235000,0.04
20211217,00792B,12,0,0,0.00
20211217,00792B,13,0,0,0.00
20211217,00792B,14,0,0,0.00
20211217,00792B,15,8,573361000,99.86
20211217,00792B,16,0,0,0.00
20211217,00792B,17,101,574115000,100.00
20211217,00793B,1,23,3427,0.13
20211217,00793B,2,294,573334,22.69
20211217,00793B,3,34,264640,10.47
20211217,00793B,4,9,123000,4.86
20211217,00793B,5,4,80000,3.16
20211217,00793B,6,1,21000,0.83
20211217,00793B,7,0,0,0.00
20211217,00793B,8,0,0,0.00
20211217,00793B,9,1,51000,2.01
20211217,00793B,10,0,0,0.00
20211217,00793B,11,1,217599,8.61
20211217,00793B,12,0,0,0.00
20211217,00793B,13,0,0,0.00
20211217,00793B,14,0,0,0.00
20211217,00793B,15,1,1192000,47.18
20211217,00793B,16,0,0,0.00
20211217,00793B,17,368,2526000,100.00
20211217,00794B,1,0,0,0.00
20211217,00794B,2,38,62000,0.03
20211217,00794B,3,8,66000,0.03
20211217,00794B,4,2,28000,0.01
20211217,00794B,5,2,38000,0.02
20211217,00794B,6,3,82000,0.04
20211217,00794B,7,0,0,0.00
20211217,00794B,8,3,124000,0.06
20211217,00794B,9,1,70000,0.03
20211217,00794B,10,1,142000,0.07
20211217,00794B,11,1,207000,0.11
20211217,00794B,12,0,0,0.00
20211217,00794B,13,0,0,0.00
20211217,00794B,14,0,0,0.00
20211217,00794B,15,6,184868000,99.55
20211217,00794B,16,0,0,0.00
20211217,00794B,17,65,185687000,100.00
20211217,00795B,1,92,22441,0.01
20211217,00795B,2,468,1018003,0.45
20211217,00795B,3,83,610162,0.27
20211217,00795B,4,27,342675,0.15
20211217,00795B,5,12,220652,0.09
20211217,00795B,6,19,470400,0.20
20211217,00795B,7,2,73000,0.03
20211217,00795B,8,5,227000,0.10
20211217,00795B,9,3,198000,0.08
20211217,00795B,10,3,432667,0.19
20211217,00795B,11,2,584000,0.26
20211217,00795B,12,1,500000,0.22
20211217,00795B,13,0,0,0.00
20211217,00795B,14,0,0,0.00
20211217,00795B,15,5,219399000,97.90
20211217,00795B,16,0,0,0.00
20211217,00795B,17,722,224098000,100.00
20211217,00796B,1,6,980,0.00
20211217,00796B,2,46,80000,0.09
20211217,00796B,3,6,46000,0.05
20211217,00796B,4,6,81000,0.09
20211217,00796B,5,4,80000,0.09
20211217,00796B,6,6,157000,0.19
20211217,00796B,7,1,40000,0.04
20211217,00796B,8,1,50000,0.06
20211217,00796B,9,3,215000,0.26
20211217,00796B,10,1,190020,0.23
20211217,00796B,11,2,559000,0.68
20211217,00796B,12,1,505000,0.61
20211217,00796B,13,0,0,0.00
20211217,00796B,14,0,0,0.00
20211217,00796B,15,3,79966000,97.55
20211217,00796B,16,0,0,0.00
20211217,00796B,17,86,81970000,100.00
20211217,00799B,1,16,934,0.02
20211217,00799B,2,187,409096,10.13
20211217,00799B,3,18,153000,3.79
20211217,00799B,4,4,57000,1.41
20211217,00799B,5,4,76000,1.88
20211217,00799B,6,3,69000,1.70
20211217,00799B,7,2,71000,1.75
20211217,00799B,8,0,0,0.00
20211217,00799B,9,4,317970,7.87
20211217,00799B,10,0,0,0.00
20211217,00799B,11,0,0,0.00
20211217,00799B,12,2,886000,21.95
20211217,00799B,13,0,0,0.00
20211217,00799B,14,2,1996000,49.45
20211217,00799B,15,0,0,0.00
20211217,00799B,16,0,0,0.00
20211217,00799B,17,242,4036000,100.00
20211217,008201,1,308,84076,15.31
20211217,008201,2,80,174304,31.74
20211217,008201,3,6,38100,6.93
20211217,008201,4,6,66720,12.15
20211217,008201,5,2,30500,5.55
20211217,008201,6,2,41200,7.50
20211217,008201,7,0,0,0.00
20211217,008201,8,0,0,0.00
20211217,008201,9,0,0,0.00
20211217,008201,10,1,114200,20.79
20211217,008201,11,0,0,0.00
20211217,008201,12,0,0,0.00
20211217,008201,13,0,0,0.00
20211217,008201,14,0,0,0.00
20211217,008201,15,0,0,0.00
20211217,008201,16,0,0,0.00
20211217,008201,17,405,549100,100.00
20211217,00830,1,1966,569280,0.46
20211217,00830,2,3534,7257990,5.92
20211217,00830,3,541,4251855,3.47
20211217,00830,4,210,2715762,2.21
20211217,00830,5,133,2436270,1.98
20211217,00830,6,98,2465898,2.01
20211217,00830,7,61,2204001,1.79
20211217,00830,8,35,1633999,1.33
20211217,00830,9,54,3732454,3.04
20211217,00830,10,24,3378560,2.75
20211217,00830,11,11,2937000,2.39
20211217,00830,12,5,2203368,1.79
20211217,00830,13,3,2041563,1.66
20211217,00830,14,0,0,0.00
20211217,00830,15,7,84637000,69.11
20211217,00830,16,0,0,0.00
20211217,00830,17,6682,122465000,100.00
20211217,00831B,1,0,0,0.00
20211217,00831B,2,11,14000,0.01
20211217,00831B,3,0,0,0.00
20211217,00831B,4,0,0,0.00
20211217,00831B,5,0,0,0.00
20211217,00831B,6,0,0,0.00
20211217,00831B,7,1,37000,0.02
20211217,00831B,8,1,49000,0.03
20211217,00831B,9,0,0,0.00
20211217,00831B,10,0,0,0.00
20211217,00831B,11,0,0,0.00
20211217,00831B,12,0,0,0.00
20211217,00831B,13,0,0,0.00
20211217,00831B,14,0,0,0.00
20211217,00831B,15,3,126500000,99.92
20211217,00831B,16,0,0,0.00
20211217,00831B,17,16,126600000,100.00
20211217,00834B,1,0,0,0.00
20211217,00834B,2,29,44000,0.25
20211217,00834B,3,4,37000,0.21
20211217,00834B,4,2,25000,0.14
20211217,00834B,5,1,17000,0.09
20211217,00834B,6,3,75000,0.43
20211217,00834B,7,0,0,0.00
20211217,00834B,8,0,0,0.00
20211217,00834B,9,0,0,0.00
20211217,00834B,10,0,0,0.00
20211217,00834B,11,0,0,0.00
20211217,00834B,12,0,0,0.00
20211217,00834B,13,0,0,0.00
20211217,00834B,14,0,0,0.00
20211217,00834B,15,3,17000000,98.84
20211217,00834B,16,0,0,0.00
20211217,00834B,17,42,17198000,100.00
20211217,00836B,1,95,15025,0.00
20211217,00836B,2,82,181159,0.08
20211217,00836B,3,7,47514,0.02
20211217,00836B,4,5,64000,0.02
20211217,00836B,5,6,110000,0.05
20211217,00836B,6,2,52000,0.02
20211217,00836B,7,3,108000,0.05
20211217,00836B,8,0,0,0.00
20211217,00836B,9,1,54000,0.02
20211217,00836B,10,2,289302,0.13
20211217,00836B,11,2,620000,0.29
20211217,00836B,12,1,500000,0.23
20211217,00836B,13,0,0,0.00
20211217,00836B,14,0,0,0.00
20211217,00836B,15,5,211500000,99.04
20211217,00836B,16,0,0,0.00
20211217,00836B,17,211,213541000,100.00
20211217,00838B,1,32,7784,0.13
20211217,00838B,2,29,58962,1.03
20211217,00838B,3,4,32455,0.57
20211217,00838B,4,1,15000,0.26
20211217,00838B,5,2,36000,0.63
20211217,00838B,6,2,50000,0.87
20211217,00838B,7,0,0,0.00
20211217,00838B,8,1,49799,0.87
20211217,00838B,9,0,0,0.00
20211217,00838B,10,0,0,0.00
20211217,00838B,11,1,229000,4.02
20211217,00838B,12,0,0,0.00
20211217,00838B,13,0,0,0.00
20211217,00838B,14,0,0,0.00
20211217,00838B,15,2,5212000,91.58
20211217,00838B,16,0,0,0.00
20211217,00838B,17,74,5691000,100.00
20211217,00840B,1,0,0,0.00
20211217,00840B,2,48,63000,0.31
20211217,00840B,3,1,10000,0.05
20211217,00840B,4,0,0,0.00
20211217,00840B,5,1,20000,0.10
20211217,00840B,6,1,25000,0.12
20211217,00840B,7,1,33000,0.16
20211217,00840B,8,0,0,0.00
20211217,00840B,9,1,89000,0.44
20211217,00840B,10,1,191000,0.95
20211217,00840B,11,0,0,0.00
20211217,00840B,12,1,500000,2.50
20211217,00840B,13,0,0,0.00
20211217,00840B,14,0,0,0.00
20211217,00840B,15,2,19000000,95.32
20211217,00840B,16,0,0,0.00
20211217,00840B,17,57,19931000,100.00
20211217,00841B,1,0,0,0.00
20211217,00841B,2,42,67000,0.12
20211217,00841B,3,2,14000,0.02
20211217,00841B,4,1,15000,0.02
20211217,00841B,5,1,20000,0.03
20211217,00841B,6,1,25000,0.04
20211217,00841B,7,0,0,0.00
20211217,00841B,8,0,0,0.00
20211217,00841B,9,1,56000,0.10
20211217,00841B,10,0,0,0.00
20211217,00841B,11,1,243000,0.45
20211217,00841B,12,0,0,0.00
20211217,00841B,13,0,0,0.00
20211217,00841B,14,0,0,0.00
20211217,00841B,15,3,53500000,99.18
20211217,00841B,16,0,0,0.00
20211217,00841B,17,52,53940000,100.00
20211217,00842B,1,1,1,0.00
20211217,00842B,2,18,32000,0.32
20211217,00842B,3,2,18000,0.18
20211217,00842B,4,0,0,0.00
20211217,00842B,5,1,16000,0.16
20211217,00842B,6,1,27000,0.27
20211217,00842B,7,0,0,0.00
20211217,00842B,8,0,0,0.00
20211217,00842B,9,0,0,0.00
20211217,00842B,10,1,115999,1.18
20211217,00842B,11,1,358000,3.66
20211217,00842B,12,0,0,0.00
20211217,00842B,13,0,0,0.00
20211217,00842B,14,0,0,0.00
20211217,00842B,15,3,9200000,94.19
20211217,00842B,16,0,0,0.00
20211217,00842B,17,28,9767000,100.00
20211217,00843B,1,0,0,0.00
20211217,00843B,2,8,12000,0.23
20211217,00843B,3,0,0,0.00
20211217,00843B,4,0,0,0.00
20211217,00843B,5,1,20000,0.39
20211217,00843B,6,1,25000,0.49
20211217,00843B,7,0,0,0.00
20211217,00843B,8,0,0,0.00
20211217,00843B,9,0,0,0.00
20211217,00843B,10,3,464000,9.24
20211217,00843B,11,0,0,0.00
20211217,00843B,12,0,0,0.00
20211217,00843B,13,0,0,0.00
20211217,00843B,14,0,0,0.00
20211217,00843B,15,2,4500000,89.62
20211217,00843B,16,0,0,0.00
20211217,00843B,17,15,5021000,100.00
20211217,00844B,1,0,0,0.00
20211217,00844B,2,6,10000,0.02
20211217,00844B,3,0,0,0.00
20211217,00844B,4,1,12000,0.03
20211217,00844B,5,0,0,0.00
20211217,00844B,6,0,0,0.00
20211217,00844B,7,0,0,0.00
20211217,00844B,8,0,0,0.00
20211217,00844B,9,1,51000,0.13
20211217,00844B,10,1,102000,0.26
20211217,00844B,11,0,0,0.00
20211217,00844B,12,0,0,0.00
20211217,00844B,13,0,0,0.00
20211217,00844B,14,0,0,0.00
20211217,00844B,15,3,38000000,99.54
20211217,00844B,16,0,0,0.00
20211217,00844B,17,12,38175000,100.00
20211217,00845B,1,87,30128,0.01
20211217,00845B,2,117,235206,0.14
20211217,00845B,3,16,116361,0.07
20211217,00845B,4,6,77000,0.04
20211217,00845B,5,1,20000,0.01
20211217,00845B,6,5,132000,0.08
20211217,00845B,7,0,0,0.00
20211217,00845B,8,1,50000,0.03
20211217,00845B,9,3,204305,0.12
20211217,00845B,10,2,342000,0.20
20211217,00845B,11,1,319000,0.19
20211217,00845B,12,1,525000,0.31
20211217,00845B,13,0,0,0.00
20211217,00845B,14,1,1000000,0.60
20211217,00845B,15,3,161500000,98.14
20211217,00845B,16,0,0,0.00
20211217,00845B,17,244,164551000,100.00
20211217,00846B,1,42,8964,0.01
20211217,00846B,2,48,79113,0.10
20211217,00846B,3,1,7000,0.00
20211217,00846B,4,1,12000,0.01
20211217,00846B,5,0,0,0.00
20211217,00846B,6,1,30000,0.03
20211217,00846B,7,0,0,0.00
20211217,00846B,8,1,49000,0.06
20211217,00846B,9,0,0,0.00
20211217,00846B,10,3,403923,0.52
20211217,00846B,11,0,0,0.00
20211217,00846B,12,0,0,0.00
20211217,00846B,13,2,1270000,1.64
20211217,00846B,14,0,0,0.00
20211217,00846B,15,3,75490000,97.59
20211217,00846B,16,0,0,0.00
20211217,00846B,17,102,77350000,100.00
20211217,00847B,1,25,3033,0.03
20211217,00847B,2,336,665866,6.79
20211217,00847B,3,59,465000,4.74
20211217,00847B,4,17,218000,2.22
20211217,00847B,5,16,302000,3.08
20211217,00847B,6,12,294859,3.00
20211217,00847B,7,5,179000,1.82
20211217,00847B,8,4,187000,1.90
20211217,00847B,9,2,144000,1.46
20211217,00847B,10,4,628000,6.40
20211217,00847B,11,1,233242,2.37
20211217,00847B,12,0,0,0.00
20211217,00847B,13,0,0,0.00
20211217,00847B,14,0,0,0.00
20211217,00847B,15,3,6485000,66.13
20211217,00847B,16,0,0,0.00
20211217,00847B,17,484,9805000,100.00
20211217,00848B,1,13,1939,0.00
20211217,00848B,2,82,124360,0.08
20211217,00848B,3,9,70000,0.04
20211217,00848B,4,4,59000,0.03
20211217,00848B,5,2,40000,0.02
20211217,00848B,6,0,0,0.00
20211217,00848B,7,1,36000,0.02
20211217,00848B,8,2,84000,0.05
20211217,00848B,9,1,95701,0.06
20211217,00848B,10,2,293000,0.18
20211217,00848B,11,3,762000,0.49
20211217,00848B,12,0,0,0.00
20211217,00848B,13,0,0,0.00
20211217,00848B,14,0,0,0.00
20211217,00848B,15,4,153000000,98.98
20211217,00848B,16,0,0,0.00
20211217,00848B,17,123,154566000,100.00
20211217,00849B,1,5,1066,0.00
20211217,00849B,2,56,94000,0.01
20211217,00849B,3,10,78000,0.01
20211217,00849B,4,3,43000,0.00
20211217,00849B,5,3,58000,0.00
20211217,00849B,6,0,0,0.00
20211217,00849B,7,0,0,0.00
20211217,00849B,8,0,0,0.00
20211217,00849B,9,3,212934,0.02
20211217,00849B,10,0,0,0.00
20211217,00849B,11,4,1119000,0.14
20211217,00849B,12,0,0,0.00
20211217,00849B,13,0,0,0.00
20211217,00849B,14,1,1000000,0.13
20211217,00849B,15,5,743500000,99.65
20211217,00849B,16,0,0,0.00
20211217,00849B,17,90,746106000,100.00
20211217,00850,1,12700,4484872,1.49
20211217,00850,2,41735,88013683,29.39
20211217,00850,3,6261,49058681,16.38
20211217,00850,4,1854,23725392,7.92
20211217,00850,5,1000,18377480,6.13
20211217,00850,6,800,20318302,6.78
20211217,00850,7,325,11655465,3.89
20211217,00850,8,209,9782764,3.26
20211217,00850,9,238,16909787,5.64
20211217,00850,10,64,8496198,2.83
20211217,00850,11,21,6081122,2.03
20211217,00850,12,7,3688000,1.23
20211217,00850,13,1,750000,0.25
20211217,00850,14,5,4805322,1.60
20211217,00850,15,7,33296932,11.11
20211217,00850,16,0,0,0.00
20211217,00850,17,65227,299444000,100.00
20211217,00851,1,305,63080,0.29
20211217,00851,2,518,926486,4.30
20211217,00851,3,37,300434,1.39
20211217,00851,4,3,38000,0.17
20211217,00851,5,7,136000,0.63
20211217,00851,6,5,126000,0.58
20211217,00851,7,1,38000,0.17
20211217,00851,8,0,0,0.00
20211217,00851,9,1,81000,0.37
20211217,00851,10,2,316000,1.46
20211217,00851,11,0,0,0.00
20211217,00851,12,0,0,0.00
20211217,00851,13,0,0,0.00
20211217,00851,14,0,0,0.00
20211217,00851,15,2,19500000,90.59
20211217,00851,16,0,0,0.00
20211217,00851,17,881,21525000,100.00
20211217,00852L,1,16,2383,0.01
20211217,00852L,2,313,759710,4.50
20211217,00852L,3,81,646050,3.83
20211217,00852L,4,30,404000,2.39
20211217,00852L,5,21,381000,2.25
20211217,00852L,6,29,746000,4.42
20211217,00852L,7,8,274000,1.62
20211217,00852L,8,9,404000,2.39
20211217,00852L,9,10,740000,4.38
20211217,00852L,10,10,1356000,8.04
20211217,00852L,11,6,1642000,9.73
20211217,00852L,12,3,1523000,9.03
20211217,00852L,13,1,752000,4.45
20211217,00852L,14,1,940000,5.57
20211217,00852L,15,4,6294857,37.32
20211217,00852L,16,0,0,0.00
20211217,00852L,17,542,16865000,100.00
20211217,00853B,1,0,0,0.00
20211217,00853B,2,30,50000,1.20
20211217,00853B,3,9,82000,1.98
20211217,00853B,4,0,0,0.00
20211217,00853B,5,1,16000,0.38
20211217,00853B,6,1,25000,0.60
20211217,00853B,7,1,40000,0.96
20211217,00853B,8,1,50000,1.20
20211217,00853B,9,0,0,0.00
20211217,00853B,10,2,323000,7.81
20211217,00853B,11,0,0,0.00
20211217,00853B,12,3,1500000,36.28
20211217,00853B,13,0,0,0.00
20211217,00853B,14,0,0,0.00
20211217,00853B,15,1,2048000,49.54
20211217,00853B,16,0,0,0.00
20211217,00853B,17,49,4134000,100.00
20211217,00856B,1,24,2643,0.01
20211217,00856B,2,40,59506,0.34
20211217,00856B,3,1,10000,0.05
20211217,00856B,4,0,0,0.00
20211217,00856B,5,0,0,0.00
20211217,00856B,6,1,28000,0.16
20211217,00856B,7,0,0,0.00
20211217,00856B,8,2,96851,0.56
20211217,00856B,9,1,95000,0.54
20211217,00856B,10,0,0,0.00
20211217,00856B,11,0,0,0.00
20211217,00856B,12,0,0,0.00
20211217,00856B,13,0,0,0.00
20211217,00856B,14,1,1000000,5.78
20211217,00856B,15,1,16000000,92.52
20211217,00856B,16,0,0,0.00
20211217,00856B,17,71,17292000,100.00
20211217,00857B,1,83,20705,0.63
20211217,00857B,2,82,153404,4.69
20211217,00857B,3,9,79000,2.41
20211217,00857B,4,3,40244,1.23
20211217,00857B,5,8,154000,4.71
20211217,00857B,6,2,53000,1.62
20211217,00857B,7,0,0,0.00
20211217,00857B,8,0,0,0.00
20211217,00857B,9,0,0,0.00
20211217,00857B,10,0,0,0.00
20211217,00857B,11,1,367000,11.23
20211217,00857B,12,1,496000,15.17
20211217,00857B,13,0,0,0.00
20211217,00857B,14,0,0,0.00
20211217,00857B,15,1,1904647,58.28
20211217,00857B,16,0,0,0.00
20211217,00857B,17,190,3268000,100.00
20211217,00858,1,411,112563,2.90
20211217,00858,2,377,631387,16.29
20211217,00858,3,22,162995,4.20
20211217,00858,4,8,96755,2.49
20211217,00858,5,2,34300,0.88
20211217,00858,6,2,52000,1.34
20211217,00858,7,0,0,0.00
20211217,00858,8,2,91000,2.34
20211217,00858,9,0,0,0.00
20211217,00858,10,0,0,0.00
20211217,00858,11,2,561000,14.48
20211217,00858,12,0,0,0.00
20211217,00858,13,0,0,0.00
20211217,00858,14,0,0,0.00
20211217,00858,15,1,2132000,55.03
20211217,00858,16,0,0,0.00
20211217,00858,17,827,3874000,100.00
20211217,00859B,1,0,0,0.00
20211217,00859B,2,189,240000,5.98
20211217,00859B,3,11,87000,2.16
20211217,00859B,4,0,0,0.00
20211217,00859B,5,2,38000,0.94
20211217,00859B,6,1,29000,0.72
20211217,00859B,7,0,0,0.00
20211217,00859B,8,0,0,0.00
20211217,00859B,9,0,0,0.00
20211217,00859B,10,0,0,0.00
20211217,00859B,11,1,400000,9.97
20211217,00859B,12,1,501000,12.49
20211217,00859B,13,0,0,0.00
20211217,00859B,14,0,0,0.00
20211217,00859B,15,1,2716000,67.71
20211217,00859B,16,0,0,0.00
20211217,00859B,17,206,4011000,100.00
20211217,00860B,1,0,0,0.00
20211217,00860B,2,150,196000,0.99
20211217,00860B,3,2,18000,0.09
20211217,00860B,4,1,15000,0.07
20211217,00860B,5,1,17000,0.08
20211217,00860B,6,2,50000,0.25
20211217,00860B,7,1,40000,0.20
20211217,00860B,8,0,0,0.00
20211217,00860B,9,1,52000,0.26
20211217,00860B,10,0,0,0.00
20211217,00860B,11,1,283000,1.43
20211217,00860B,12,0,0,0.00
20211217,00860B,13,0,0,0.00
20211217,00860B,14,0,0,0.00
20211217,00860B,15,1,19000000,96.58
20211217,00860B,16,0,0,0.00
20211217,00860B,17,160,19671000,100.00
20211217,00861,1,2709,876431,0.52
20211217,00861,2,19362,43695070,26.10
20211217,00861,3,3299,28019675,16.73
20211217,00861,4,797,10613968,6.34
20211217,00861,5,616,11723579,7.00
20211217,00861,6,452,11897674,7.10
20211217,00861,7,143,5277956,3.15
20211217,00861,8,176,8574332,5.12
20211217,00861,9,153,11661663,6.96
20211217,00861,10,31,4603611,2.74
20211217,00861,11,13,3433000,2.05
20211217,00861,12,4,1941000,1.15
20211217,00861,13,2,1459101,0.87
20211217,00861,14,2,1929267,1.15
20211217,00861,15,8,21705673,12.96
20211217,00861,16,0,0,0.00
20211217,00861,17,27767,167412000,100.00
20211217,00862B,1,16,1560,0.00
20211217,00862B,2,206,403689,0.14
20211217,00862B,3,21,162000,0.05
20211217,00862B,4,6,77000,0.02
20211217,00862B,5,1,20000,0.00
20211217,00862B,6,2,51000,0.01
20211217,00862B,7,2,69751,0.02
20211217,00862B,8,2,100000,0.03
20211217,00862B,9,3,206000,0.07
20211217,00862B,10,1,102000,0.03
20211217,00862B,11,1,263000,0.09
20211217,00862B,12,1,425000,0.15
20211217,00862B,13,0,0,0.00
20211217,00862B,14,0,0,0.00
20211217,00862B,15,4,271500000,99.31
20211217,00862B,16,0,0,0.00
20211217,00862B,17,266,273381000,100.00
20211217,00863B,1,9,454,0.00
20211217,00863B,2,100,202000,0.06
20211217,00863B,3,13,98000,0.03
20211217,00863B,4,2,30000,0.00
20211217,00863B,5,1,16000,0.00
20211217,00863B,6,2,53000,0.01
20211217,00863B,7,0,0,0.00
20211217,00863B,8,0,0,0.00
20211217,00863B,9,2,153546,0.05
20211217,00863B,10,0,0,0.00
20211217,00863B,11,2,411000,0.13
20211217,00863B,12,0,0,0.00
20211217,00863B,13,0,0,0.00
20211217,00863B,14,0,0,0.00
20211217,00863B,15,5,303500000,99.68
20211217,00863B,16,0,0,0.00
20211217,00863B,17,136,304464000,100.00
20211217,00864B,1,0,0,0.00
20211217,00864B,2,45,73000,1.27
20211217,00864B,3,2,16000,0.27
20211217,00864B,4,2,28000,0.48
20211217,00864B,5,0,0,0.00
20211217,00864B,6,0,0,0.00
20211217,00864B,7,0,0,0.00
20211217,00864B,8,0,0,0.00
20211217,00864B,9,2,171000,2.98
20211217,00864B,10,1,197000,3.44
20211217,00864B,11,2,677000,11.83
20211217,00864B,12,0,0,0.00
